qty,freight_price,unit_price,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_score,customers,weekday,weekend,holiday,month,year,s,volume,comp_1,ps1,fp1,comp_2,ps2,fp2,comp_3,ps3,fp3,lag_price,diff_comp_1,ratio_comp_1,diff_comp_2,ratio_comp_2,diff_comp_3,ratio_comp_3,total_cost,product_category_name_computers_accessories,product_category_name_consoles_games,product_category_name_cool_stuff,product_category_name_furniture_decor,product_category_name_garden_tools,product_category_name_health_beauty,product_category_name_perfumery,product_category_name_watches_gifts
2,20.55,110.99,50,1257,1,700,4.1,126,20,8,2,2,2018,1.282051282,5700,23.99,4.3,12.55,89.99,4.1,16.30764706,58.99,3.9,19.575,110.99,87.0,4.626511046269279,21.0,1.2333592621402378,51.99999999999999,1.8815053398881165,131.54,False,False,False,False,False,True,False,False
9,38.19222222,110.99,50,1257,1,700,4.1,169,22,9,1,3,2018,5.769230769,5700,23.99,4.3,14.19875,83.74,4.1,11.876875,58.99,3.9,15.228,110.99,87.0,4.626511046269279,27.25,1.3254119894912826,51.99999999999999,1.8815053398881165,149.18222222,False,False,False,False,False,True,False,False
13,37.09153846,116.5284615,50,1257,1,700,4.1,118,21,9,1,4,2018,8.333333333,5700,116.5284615,4.1,37.09153846,79.99,4.1,14.485,58.99,3.9,16.30272727,110.99,0.0,1.0,36.53846150000001,1.4567878672334043,57.538461500000004,1.9753934819460925,153.61999996,False,False,False,False,False,True,False,False
23,31.5826087,119.99,50,1257,1,700,4.1,159,23,8,3,5,2018,14.74358974,5700,23.99,4.3,7.988571429,79.99,4.1,21.943125,58.99,3.9,9.4225,116.5284615,96.0,5.0016673614005835,40.0,1.5000625078134766,60.99999999999999,2.034073571791829,151.5726087,False,False,False,False,False,True,False,False
43,35.51837209,122.99,50,1257,1,700,4.1,131,21,9,0,6,2018,27.56410256,5700,23.99,4.3,16.27,79.99,4.1,13.36230769,58.99,3.9,16.43,119.99,99.0,5.126719466444352,43.0,1.5375671958994874,63.99999999999999,2.0849296490930667,158.50837209,False,False,False,False,False,True,False,False
33,33.01,122.99,50,1257,1,700,4.1,113,22,9,1,7,2018,21.15384615,5700,23.99,4.3,18.81,79.99,4.1,16.745,58.99,3.9,7.67,122.99,99.0,5.126719466444352,43.0,1.5375671958994874,63.99999999999999,2.0849296490930667,156.0,False,False,False,False,False,True,False,False
32,36.941875,122.99,50,1257,1,700,4.1,127,23,8,1,8,2018,20.51282051,5700,23.99,4.3,16.77,82.82142857,4.1,12.41857143,58.99,3.9,12.08333333,122.99,99.0,5.126719466444352,40.16857143,1.4850021561273825,63.99999999999999,2.0849296490930667,159.931875,False,False,False,False,False,True,False,False
4,18.4525,56.99,54,1536,2,250,4.3,4,22,8,1,6,2017,4.166666667,3360,56.99,4.3,18.4525,56.99,4.3,18.4525,56.99,4.3,18.4525,56.94,0.0,1.0,0.0,1.0,0.0,1.0,75.4425,False,False,False,False,False,False,True,False
7,11.75,56.99,54,1536,2,250,4.3,7,21,10,1,7,2017,13.16964286,3360,56.99,4.3,11.75,56.99,4.3,11.75,56.99,4.3,11.75,56.99,0.0,1.0,0.0,1.0,0.0,1.0,68.74000000000001,False,False,False,False,False,False,True,False
7,13.58857143,56.99,54,1536,2,250,4.3,8,23,8,1,8,2017,8.407738095,3360,56.99,4.3,13.58857143,142.5,4.4,15.75,56.99,4.3,13.58857143,56.99,0.0,1.0,-85.50999999999999,0.3999298245614035,0.0,1.0,70.57857143,False,False,False,False,False,False,True,False
17,13.74117647,56.99,54,1536,2,250,4.3,18,21,9,1,9,2017,17.70833333,3360,56.99,4.3,13.74117647,142.5,4.4,9.19,56.99,4.3,13.74117647,56.99,0.0,1.0,-85.50999999999999,0.3999298245614035,0.0,1.0,70.73117647000001,False,False,False,False,False,False,True,False
17,12.29294118,56.99,54,1536,2,250,4.3,19,22,9,2,10,2017,17.70833333,3360,56.99,4.3,12.29294118,142.5,4.4,17.15,56.99,4.3,12.29294118,56.99,0.0,1.0,-85.50999999999999,0.3999298245614035,0.0,1.0,69.28294118,False,False,False,False,False,False,True,False
20,12.714,56.99,54,1536,2,250,4.3,27,22,8,4,11,2017,20.83333333,3360,56.99,4.3,12.714,118.05,4.4,14.29375,56.99,4.3,12.714,56.99,0.0,1.0,-61.059999999999995,0.4827615417196104,0.0,1.0,69.70400000000001,False,False,False,False,False,False,True,False
24,13.82,56.99,54,1536,2,250,4.3,34,21,10,1,12,2017,25.0,3360,56.99,4.3,13.82,118.0,4.4,11.02666667,56.99,4.3,13.82,56.99,0.0,1.0,-61.01,0.4829661016949153,0.0,1.0,70.81,False,False,False,False,False,False,True,False
10,12.215,56.99,54,1536,2,250,4.3,15,23,8,2,1,2018,23.80952381,3360,56.99,4.3,12.215,117.9,4.4,14.03833333,56.99,4.3,12.215,56.99,0.0,1.0,-60.910000000000004,0.4833757421543681,0.0,1.0,69.205,False,False,False,False,False,False,True,False
4,14.5575,56.99,54,1536,2,250,4.3,12,20,8,2,2,2018,9.523809524,3360,56.99,4.3,14.5575,117.8888889,4.4,13.88090909,56.99,4.3,14.5575,56.99,0.0,1.0,-60.898888899999996,0.4834213006141922,0.0,1.0,71.5475,False,False,False,False,False,False,True,False
14,15.19642857,50.49,54,1536,2,250,4.3,18,22,9,1,3,2018,33.33333333,3360,50.49,4.3,15.19642857,117.7,4.4,15.175,50.49,4.3,15.19642857,56.99,0.0,1.0,-67.21000000000001,0.4289719626168224,0.0,1.0,65.68642857,False,False,False,False,False,False,True,False
2,13.665,49.99,54,1536,2,250,4.3,10,21,9,1,4,2018,4.761904762,3360,49.99,4.3,13.665,117.975,4.4,21.65,49.99,4.3,13.665,50.49,0.0,1.0,-67.98499999999999,0.42373384191566016,0.0,1.0,63.655,False,False,False,False,False,False,True,False
8,12.5225,49.99,54,1536,2,250,4.3,13,22,9,1,7,2018,13.16964286,3360,49.99,4.3,12.5225,118.7,4.4,15.978,49.99,4.3,12.5225,49.94,0.0,1.0,-68.71000000000001,0.4211457455770851,0.0,1.0,62.5125,False,False,False,False,False,False,True,False
4,12.28,49.99,54,1536,2,250,4.3,19,23,8,1,8,2018,8.407738095,3360,49.99,4.3,12.28,116.9066667,4.4,17.79058824,49.99,4.3,12.28,49.99,0.0,1.0,-66.91666670000001,0.42760606739632584,0.0,1.0,62.27,False,False,False,False,False,False,True,False
2,21.17,99.99,54,995,1,4475,4.3,33,20,10,2,4,2017,9.703196347,32736,99.99,4.2,14.20235294,129.99,4.3,17.39642857,99.99,4.3,21.17,99.94,0.0,1.0,-30.000000000000014,0.7692130163858757,0.0,1.0,121.16,False,False,True,False,False,False,False,False
18,15.57722222,99.99,54,995,1,4475,4.3,58,23,8,1,5,2017,24.65753425,32736,99.99,4.2,15.02090909,129.99,4.3,18.27277778,99.99,4.3,15.57722222,99.99,0.0,1.0,-30.000000000000014,0.7692130163858757,0.0,1.0,115.56722221999999,False,False,True,False,False,False,False,False
11,20.49090909,99.99,54,995,1,4475,4.3,42,22,8,1,6,2017,15.06849315,32736,99.99,4.2,13.82642857,129.99,4.3,17.06117647,99.99,4.3,20.49090909,99.99,0.0,1.0,-30.000000000000014,0.7692130163858757,0.0,1.0,120.48090909,False,False,True,False,False,False,False,False
14,19.91214286,99.99,54,995,1,4475,4.3,42,21,10,1,7,2017,19.17808219,32736,99.99,4.2,16.52909091,129.99,4.3,18.715625,99.99,4.3,19.91214286,99.99,0.0,1.0,-30.000000000000014,0.7692130163858757,0.0,1.0,119.90214286,False,False,True,False,False,False,False,False
8,18.22875,99.99,54,995,1,4475,4.3,39,23,8,1,8,2017,10.95890411,32736,99.99,4.2,18.975,116.9275,4.3,19.02125,99.99,4.3,18.22875,99.99,0.0,1.0,-16.9375,0.8551452823330696,0.0,1.0,118.21875,False,False,True,False,False,False,False,False
6,17.78166667,99.99,54,995,1,4475,4.3,10,21,9,1,9,2017,8.219178082,32736,99.99,4.2,15.93333333,99.99,4.3,17.78166667,29.5,4.4,11.73,99.99,0.0,1.0,0.0,1.0,70.49,3.3894915254237286,117.77166667,False,False,True,False,False,False,False,False
9,18.51888889,99.99,54,995,1,4475,4.3,33,22,9,2,10,2017,12.32876712,32736,99.99,4.2,16.95,119.99,4.3,19.997,99.99,4.3,18.51888889,99.99,0.0,1.0,-20.0,0.8333194432869405,0.0,1.0,118.50888889,False,False,True,False,False,False,False,False
2,17.45,99.99,54,995,1,4475,4.3,42,22,8,4,11,2017,2.739726027,32736,99.99,4.2,16.1875,129.99,4.3,22.67444444,99.99,4.3,17.45,99.99,0.0,1.0,-30.000000000000014,0.7692130163858757,0.0,1.0,117.44,False,False,True,False,False,False,False,False
3,17.95,99.99,54,995,1,4475,4.3,38,21,10,1,12,2017,4.109589041,32736,99.99,4.2,15.26666667,129.99,4.3,25.59,99.99,4.3,17.95,99.99,0.0,1.0,-30.000000000000014,0.7692130163858757,0.0,1.0,117.94,False,False,True,False,False,False,False,False
6,15.90166667,99.99,54,995,1,4475,4.3,102,23,8,2,1,2018,25.0,32736,99.99,4.2,16.54,129.99,4.3,17.41,29.5,4.4,16.53263158,99.99,0.0,1.0,-30.000000000000014,0.7692130163858757,70.49,3.3894915254237286,115.89166666999999,False,False,True,False,False,False,False,False
9,19.08111111,99.99,54,995,1,4475,4.3,20,20,8,2,2,2018,37.5,32736,99.99,4.2,13.72,129.99,4.3,16.71,99.99,4.3,19.08111111,99.99,0.0,1.0,-30.000000000000014,0.7692130163858757,0.0,1.0,119.07111110999999,False,False,True,False,False,False,False,False
5,17.592,97.952,54,995,1,4475,4.3,45,22,9,1,3,2018,20.83333333,32736,99.99,4.2,20.78,129.99,4.3,18.49,35.0,4.4,16.25615385,99.99,-2.0379999999999967,0.9796179617961797,-32.03800000000001,0.753534887299023,62.952,2.7986285714285715,115.544,False,False,True,False,False,False,False,False
4,18.195,84.6925,54,995,1,4475,4.3,18,21,9,1,4,2018,9.703196347,32736,89.86333333,4.2,19.87666667,129.99,4.3,23.49,35.0,4.4,14.845,97.952,-5.170833330000008,0.942458919134332,-45.297500000000014,0.6515308869913069,49.692499999999995,2.419785714285714,102.88749999999999,False,False,True,False,False,False,False,False
6,13.02,89.99,59,492,3,250,4.1,25,23,8,1,3,2017,9.134440538,3960,19.99,4.3,13.81888889,89.99,4.1,13.02,64.99,3.9,17.26222222,89.94,70.0,4.501750875437719,0.0,1.0,25.0,1.3846745653177412,103.00999999999999,False,False,False,False,False,True,False,False
6,16.09833333,89.99,59,492,3,250,4.1,41,23,8,1,5,2017,9.134440538,3960,19.99,4.3,14.8475,89.99,4.1,16.09833333,64.99,3.9,14.811875,89.94,70.0,4.501750875437719,0.0,1.0,25.0,1.3846745653177412,106.08833333,False,False,False,False,False,True,False,False
9,14.16333333,89.99,59,492,3,250,4.1,53,22,8,1,6,2017,8.83440417,3960,19.99,4.3,12.68333333,89.99,4.1,14.16333333,58.79952381,3.9,13.90333333,89.99,70.0,4.501750875437719,0.0,1.0,31.19047619,1.5304545712102426,104.15333333,False,False,False,False,False,True,False,False
17,12.11882353,89.99,59,492,3,250,4.1,61,21,10,1,7,2017,10.24669657,3960,19.99,4.3,11.13517241,89.99,4.1,12.11882353,59.25666667,3.9,17.998,89.99,70.0,4.501750875437719,0.0,1.0,30.733333329999994,1.5186476907510462,102.10882353,False,False,False,False,False,True,False,False
18,13.41055556,89.99,59,492,3,250,4.1,82,23,8,1,8,2017,9.261728694,3960,23.39740741,4.3,14.27678571,89.99,4.1,13.41055556,58.99,3.9,16.24090909,89.99,66.59259259,3.846152628070171,0.0,1.0,30.999999999999993,1.5255127987794541,103.40055556,False,False,False,False,False,True,False,False
21,13.96428571,89.99,59,492,3,250,4.1,89,21,9,1,9,2017,14.38356164,3960,23.99,4.3,16.12,89.99,4.1,13.96428571,58.99,3.9,15.6392,89.99,66.0,3.751146310962901,0.0,1.0,30.999999999999993,1.5255127987794541,103.95428571,False,False,False,False,False,True,False,False
24,16.56291667,89.99,59,492,3,250,4.1,81,22,9,2,10,2017,16.43835616,3960,23.99,4.3,13.13666667,89.99,4.1,16.56291667,58.99,3.9,19.06526316,89.99,66.0,3.751146310962901,0.0,1.0,30.999999999999993,1.5255127987794541,106.55291667,False,False,False,False,False,True,False,False
26,16.99038462,89.99,59,492,3,250,4.1,139,22,8,4,11,2017,17.80821918,3960,23.99,4.3,12.37535714,89.99,4.1,16.99038462,58.99,3.9,15.71166667,89.99,66.0,3.751146310962901,0.0,1.0,30.999999999999993,1.5255127987794541,106.98038462,False,False,False,False,False,True,False,False
19,15.89473684,89.99,59,492,3,250,4.1,112,21,10,1,12,2017,13.01369863,3960,23.99,4.3,12.45684211,89.99,4.1,15.89473684,58.99,3.9,16.33222222,89.99,66.0,3.751146310962901,0.0,1.0,30.999999999999993,1.5255127987794541,105.88473683999999,False,False,False,False,False,True,False,False
20,14.811,89.99,59,492,3,250,4.1,98,23,8,2,1,2018,17.69911504,3960,23.99,4.3,11.28736842,89.99,4.1,14.811,58.99,3.9,22.67833333,89.99,66.0,3.751146310962901,0.0,1.0,30.999999999999993,1.5255127987794541,104.80099999999999,False,False,False,False,False,True,False,False
17,16.30764706,89.99,59,492,3,250,4.1,126,20,8,2,2,2018,15.04424779,3960,23.99,4.3,12.55,89.99,4.1,16.30764706,58.99,3.9,19.575,89.99,66.0,3.751146310962901,0.0,1.0,30.999999999999993,1.5255127987794541,106.29764706,False,False,False,False,False,True,False,False
16,11.876875,83.74,59,492,3,250,4.1,169,22,9,1,3,2018,9.134440538,3960,23.99,4.3,14.19875,83.74,4.1,11.876875,58.99,3.9,15.228,89.99,59.75,3.4906210921217173,0.0,1.0,24.749999999999993,1.4195626377352093,95.616875,False,False,False,False,False,True,False,False
14,14.485,79.99,59,492,3,250,4.1,118,21,9,1,4,2018,12.38938053,3960,79.99,4.1,14.485,79.99,4.1,14.485,58.99,3.9,16.30272727,83.74,0.0,1.0,0.0,1.0,20.999999999999993,1.3559925411086624,94.475,False,False,False,False,False,True,False,False
16,21.943125,79.99,59,492,3,250,4.1,159,23,8,3,5,2018,9.134440538,3960,23.99,4.3,7.988571429,79.99,4.1,21.943125,58.99,3.9,9.4225,79.99,56.0,3.334305960817007,0.0,1.0,20.999999999999993,1.3559925411086624,101.93312499999999,False,False,False,False,False,True,False,False
13,13.36230769,79.99,59,492,3,250,4.1,131,21,9,0,6,2018,8.83440417,3960,23.99,4.3,16.27,79.99,4.1,13.36230769,58.99,3.9,16.43,79.99,56.0,3.334305960817007,0.0,1.0,20.999999999999993,1.3559925411086624,93.35230768999999,False,False,False,False,False,True,False,False
10,16.745,79.99,59,492,3,250,4.1,113,22,9,1,7,2018,10.24669657,3960,23.99,4.3,18.81,79.99,4.1,16.745,58.99,3.9,7.67,79.99,56.0,3.334305960817007,0.0,1.0,20.999999999999993,1.3559925411086624,96.735,False,False,False,False,False,True,False,False
7,12.41857143,82.82142857,59,492,3,250,4.1,127,23,8,1,8,2018,9.261728694,3960,23.99,4.3,16.77,82.82142857,4.1,12.41857143,58.99,3.9,12.08333333,79.99,58.83142857,3.452331328470196,0.0,1.0,23.831428569999993,1.4039909911849464,95.24,False,False,False,False,False,True,False,False
13,15.39230769,59.9,57,366,2,1650,4.1,74,21,10,1,7,2017,4.072301967,19800,59.9,4.1,16.62642857,59.9,4.2,16.11157895,59.9,4.1,15.39230769,59.85,0.0,1.0,0.0,1.0,0.0,1.0,75.29230769,False,False,False,False,True,False,False,False
23,18.05043478,59.9,57,366,2,1650,4.1,113,23,8,1,8,2017,7.387028177,19800,59.9,4.1,18.16230769,59.9,4.2,17.68111111,59.9,4.1,18.05043478,59.9,0.0,1.0,0.0,1.0,0.0,1.0,77.95043478,False,False,False,False,True,False,False,False
13,16.29461538,59.9,57,366,2,1650,4.1,115,21,9,1,9,2017,6.565656566,19800,59.9,4.1,17.18702703,59.9,4.2,16.81176471,59.9,4.1,16.29461538,59.9,0.0,1.0,0.0,1.0,0.0,1.0,76.19461538,False,False,False,False,True,False,False,False
36,16.81416667,59.9,57,366,2,1650,4.1,146,22,9,2,10,2017,18.18181818,19800,59.9,4.1,18.06589744,59.9,4.2,17.59548387,59.9,4.1,16.81416667,59.9,0.0,1.0,0.0,1.0,0.0,1.0,76.71416667,False,False,False,False,True,False,False,False
69,18.27550725,53.78571429,57,366,2,1650,4.1,339,22,8,4,11,2017,34.84848485,19800,52.40694444,4.1,17.06747253,53.64828125,4.2,16.07586207,53.78571429,4.1,18.27550725,59.9,1.3787698500000047,1.0263089150633184,0.13743304000000478,1.0025617417146986,0.0,1.0,72.06122154,False,False,False,False,True,False,False,False
44,17.26727273,55.75,57,366,2,1650,4.1,184,21,10,1,12,2017,22.22222222,19800,55.1,4.1,15.75960784,55.425,4.2,19.184375,55.75,4.1,17.26727273,53.78571429,0.6499999999999986,1.0117967332123412,0.32500000000000284,1.0058637798827244,0.0,1.0,73.01727273,False,False,False,False,True,False,False,False
39,16.50512821,49.9,57,366,2,1650,4.1,137,23,8,2,1,2018,20.52631579,19800,49.9,4.1,19.495,49.9,4.2,15.84103448,49.9,4.1,16.50512821,55.75,0.0,1.0,0.0,1.0,0.0,1.0,66.40512821,False,False,False,False,True,False,False,False
48,18.281875,50.35714286,57,366,2,1650,4.1,160,20,8,2,2,2018,25.26315789,19800,50.54516129,4.1,16.61153846,50.9,4.2,17.51944444,50.35714286,4.1,18.281875,49.9,-0.18801842999999963,0.9962801893356071,-0.5428571399999953,0.9893348302554028,0.0,1.0,68.63901786,False,False,False,False,True,False,False,False
26,19.02423077,53.9,57,366,2,1650,4.1,116,22,9,1,3,2018,13.68421053,19800,53.9,4.1,20.35967742,53.9,4.2,21.85285714,53.9,4.1,19.02423077,50.35714286,0.0,1.0,0.0,1.0,0.0,1.0,72.92423077,False,False,False,False,True,False,False,False
28,19.07142857,53.9,57,366,2,1650,4.1,111,21,9,1,4,2018,14.73684211,19800,53.9,4.1,5.28173913,53.9,4.2,19.46846154,53.9,4.1,19.07142857,53.9,0.0,1.0,0.0,1.0,0.0,1.0,72.97142857,False,False,False,False,True,False,False,False
25,12.98,53.05789474,57,366,2,1650,4.1,102,23,8,3,5,2018,13.15789474,19800,53.41515152,4.1,10.75303571,53.70952381,4.2,13.51034483,53.05789474,4.1,12.98,53.9,-0.35725678000000016,0.9933116958422137,-0.6516290699999985,0.9878675321660798,0.0,1.0,66.03789474,False,False,False,False,True,False,False,False
15,22.87866667,49.9,57,366,2,1650,4.1,58,21,9,0,6,2018,7.894736842,19800,49.9,4.1,19.89083333,49.9,4.2,23.25166667,49.9,4.1,22.87866667,53.05789474,0.0,1.0,0.0,1.0,0.0,1.0,72.77866667,False,False,False,False,True,False,False,False
3,20.99,49.9,57,366,2,1650,4.1,54,22,9,1,7,2018,4.072301967,19800,49.91,4.1,28.37333333,49.9,4.2,33.28142857,49.9,4.1,20.99,49.9,-0.00999999999999801,0.9997996393508315,0.0,1.0,0.0,1.0,70.89,False,False,False,False,True,False,False,False
6,32.32,49.9,57,366,2,1650,4.1,46,23,8,1,8,2018,7.387028177,19800,49.91,4.1,20.32833333,49.9,4.2,36.442,49.9,4.1,32.32,49.9,-0.00999999999999801,0.9997996393508315,0.0,1.0,0.0,1.0,82.22,False,False,False,False,True,False,False,False
1,14.92,167.0,33,300,1,207,3.5,31,22,9,2,10,2017,33.33333333,2926,154.6958824,4.2,43.88117647,167.0,3.5,14.92,167.0,3.5,14.92,166.95,12.304117600000012,1.0795374602679149,0.0,1.0,0.0,1.0,181.92,True,False,False,False,False,False,False,False
2,13.44,119.9,33,300,1,207,3.5,35,21,10,1,12,2017,66.66666667,2926,149.99,4.2,38.57,119.9,3.5,13.44,109.9,3.5,25.24916667,119.85,-30.090000000000003,0.7993866257750517,0.0,1.0,10.0,1.0909918107370336,133.34,True,False,False,False,False,False,False,False
57,12.23912281,93.09489362,33,300,1,207,3.5,152,23,8,2,1,2018,45.96774194,2926,156.5113514,4.2,36.8072093,150.3545455,4.3,22.54772727,97.6425,3.5,14.84655172,119.9,-63.41645778,0.5948124068143469,-57.25965188000001,0.619169133267075,-4.547606380000005,0.9534259530429884,105.33401642999999,True,False,False,False,False,False,False,False
45,11.51311111,77.155,33,300,1,207,3.5,202,20,8,2,2,2018,36.29032258,2926,149.0,4.2,41.16322581,149.9,4.3,26.55289855,78.7122807,3.5,14.53591549,93.09489362,-71.845,0.5178187919463088,-72.745,0.5147098065376918,-1.5572806999999926,0.9802155307132399,88.66811111,True,False,False,False,False,False,False,False
6,17.55333333,88.0,33,300,1,207,3.5,127,22,9,1,3,2018,4.838709677,2926,136.1428571,4.2,48.0475,149.9,4.3,28.47588235,81.02391304,3.5,18.22148148,77.155,-48.142857099999986,0.6463798532989654,-61.900000000000006,0.5870580386924616,6.9760869600000035,1.0860991119566892,105.55333333,True,False,False,False,False,False,False,False
10,10.869,88.0,33,300,1,207,3.5,107,21,9,1,4,2018,8.064516129,2926,120.9230769,4.2,27.25303571,149.9,4.3,30.22742857,80.66666667,3.5,18.17230769,88.0,-32.9230769,0.7277353690956239,-61.900000000000006,0.5870580386924616,7.333333330000002,1.090909090864012,98.869,True,False,False,False,False,False,False,False
3,21.82666667,89.9,33,300,1,207,3.5,66,21,9,0,6,2018,2.419354839,2926,114.4911538,4.2,53.62555556,149.9,4.3,27.62666667,78.9,3.5,17.328,89.85,-24.5911538,0.7852135035431882,-60.0,0.5997331554369579,11.0,1.1394169835234473,111.72666667000001,True,False,False,False,False,False,False,False
3,13.41333333,78.9,33,300,1,207,3.5,43,22,9,1,7,2018,2.419354839,2926,119.99,4.2,48.62666667,149.9,4.3,33.57153846,77.9,3.5,14.63857143,89.9,-41.08999999999999,0.6575547962330195,-71.0,0.5263509006004002,1.0,1.012836970474968,92.31333333,True,False,False,False,False,False,False,False
3,26.24666667,59.9,59,341,2,1750,4.2,34,23,8,1,5,2017,9.115164065,32560,59.9,4.1,19.7325,59.9,4.2,26.24666667,59.9,4.2,26.24666667,59.85,0.0,1.0,0.0,1.0,0.0,1.0,86.14666667,False,False,False,False,True,False,False,False
3,16.26,59.9,59,341,2,1750,4.2,26,22,8,1,6,2017,2.429117553,32560,59.9,4.1,17.67,59.9,4.2,16.26,59.9,4.2,16.26,59.9,0.0,1.0,0.0,1.0,0.0,1.0,76.16,False,False,False,False,True,False,False,False
19,16.11157895,59.9,59,341,2,1750,4.2,74,21,10,1,7,2017,8.407666985,32560,59.9,4.1,16.62642857,59.9,4.2,16.11157895,59.9,4.1,15.39230769,59.9,0.0,1.0,0.0,1.0,0.0,1.0,76.01157895,False,False,False,False,True,False,False,False
27,17.68111111,59.9,59,341,2,1750,4.2,113,23,8,1,8,2017,9.071360306,32560,59.9,4.1,18.16230769,59.9,4.2,17.68111111,59.9,4.1,18.05043478,59.9,0.0,1.0,0.0,1.0,0.0,1.0,77.58111111,False,False,False,False,True,False,False,False
17,16.81176471,59.9,59,341,2,1750,4.2,115,21,9,1,9,2017,7.762557078,32560,59.9,4.1,17.18702703,59.9,4.2,16.81176471,59.9,4.1,16.29461538,59.9,0.0,1.0,0.0,1.0,0.0,1.0,76.71176471,False,False,False,False,True,False,False,False
31,17.59548387,59.9,59,341,2,1750,4.2,146,22,9,2,10,2017,14.15525114,32560,59.9,4.1,18.06589744,59.9,4.2,17.59548387,59.9,4.1,16.81416667,59.9,0.0,1.0,0.0,1.0,0.0,1.0,77.49548387,False,False,False,False,True,False,False,False
87,16.07586207,53.64828125,59,341,2,1750,4.2,339,22,8,4,11,2017,39.7260274,32560,52.40694444,4.1,17.06747253,53.64828125,4.2,16.07586207,53.78571429,4.1,18.27550725,59.9,1.24133681,1.023686494667156,0.0,1.0,-0.13743304000000478,0.9974448040373881,69.72414332,False,False,False,False,True,False,False,False
32,19.184375,55.425,59,341,2,1750,4.2,184,21,10,1,12,2017,14.61187215,32560,55.1,4.1,15.75960784,55.425,4.2,19.184375,55.75,4.1,17.26727273,53.64828125,0.32499999999999574,1.0058983666061705,0.0,1.0,-0.32500000000000284,0.9941704035874439,74.609375,False,False,False,False,True,False,False,False
29,15.84103448,49.9,59,341,2,1750,4.2,137,23,8,2,1,2018,16.86046512,32560,49.9,4.1,19.495,49.9,4.2,15.84103448,49.9,4.1,16.50512821,55.425,0.0,1.0,0.0,1.0,0.0,1.0,65.74103448,False,False,False,False,True,False,False,False
36,17.51944444,50.9,59,341,2,1750,4.2,160,20,8,2,2,2018,20.93023256,32560,50.54516129,4.1,16.61153846,50.9,4.2,17.51944444,50.35714286,4.1,18.281875,49.9,0.35483870999999567,1.0070202310358478,0.0,1.0,0.5428571399999953,1.0107801417866222,68.41944444,False,False,False,False,True,False,False,False
35,21.85285714,53.9,59,341,2,1750,4.2,116,22,9,1,3,2018,20.34883721,32560,53.9,4.1,20.35967742,53.9,4.2,21.85285714,53.9,4.1,19.02423077,50.9,0.0,1.0,0.0,1.0,0.0,1.0,75.75285714,False,False,False,False,True,False,False,False
13,19.46846154,53.9,59,341,2,1750,4.2,111,21,9,1,4,2018,7.558139535,32560,53.9,4.1,5.28173913,53.9,4.2,19.46846154,53.9,4.1,19.07142857,53.9,0.0,1.0,0.0,1.0,0.0,1.0,73.36846154,False,False,False,False,True,False,False,False
29,13.51034483,53.70952381,59,341,2,1750,4.2,102,23,8,3,5,2018,9.115164065,32560,53.41515152,4.1,10.75303571,53.70952381,4.2,13.51034483,53.05789474,4.1,12.98,53.9,0.2943722899999983,1.0055110260220788,0.0,1.0,0.6516290699999985,1.0122814724028004,67.21986864,False,False,False,False,True,False,False,False
6,23.25166667,49.9,59,341,2,1750,4.2,58,21,9,0,6,2018,2.429117553,32560,49.9,4.1,19.89083333,49.9,4.2,23.25166667,49.9,4.1,22.87866667,53.70952381,0.0,1.0,0.0,1.0,0.0,1.0,73.15166667,False,False,False,False,True,False,False,False
14,33.28142857,49.9,59,341,2,1750,4.2,54,22,9,1,7,2018,8.407666985,32560,49.91,4.1,28.37333333,49.9,4.2,33.28142857,49.9,4.1,20.99,49.9,-0.00999999999999801,0.9997996393508315,0.0,1.0,0.0,1.0,83.18142857000001,False,False,False,False,True,False,False,False
10,36.442,49.9,59,341,2,1750,4.2,46,23,8,1,8,2018,9.071360306,32560,49.91,4.1,20.32833333,49.9,4.2,36.442,49.9,4.1,32.32,49.9,-0.00999999999999801,0.9997996393508315,0.0,1.0,0.0,1.0,86.342,False,False,False,False,True,False,False,False
22,22.54772727,150.3545455,48,894,1,533,4.3,152,23,8,2,1,2018,8.02919708,4840,156.5113514,4.2,36.8072093,150.3545455,4.3,22.54772727,97.6425,3.5,14.84655172,150.3045455,-6.156805899999995,0.9606622405025123,0.0,1.0,52.7120455,1.539847356427785,172.90227277,True,False,False,False,False,False,False,False
69,26.55289855,149.9,48,894,1,533,4.3,202,20,8,2,2,2018,25.18248175,4840,149.0,4.2,41.16322581,149.9,4.3,26.55289855,78.7122807,3.5,14.53591549,150.3545455,0.9000000000000057,1.0060402684563758,0.0,1.0,71.18771930000001,1.9044042259596223,176.45289855000001,True,False,False,False,False,False,False,False
51,28.47588235,149.9,48,894,1,533,4.3,127,22,9,1,3,2018,18.61313869,4840,136.1428571,4.2,48.0475,149.9,4.3,28.47588235,81.02391304,3.5,18.22148148,149.9,13.75714290000002,1.1010493182899421,0.0,1.0,68.87608696000001,1.8500711009353148,178.37588235,True,False,False,False,False,False,False,False
35,30.22742857,149.9,48,894,1,533,4.3,107,21,9,1,4,2018,12.77372263,4840,120.9230769,4.2,27.25303571,149.9,4.3,30.22742857,80.66666667,3.5,18.17230769,149.9,28.976923100000008,1.2396310434935682,0.0,1.0,69.23333333000001,1.8582644627331297,180.12742857,True,False,False,False,False,False,False,False
